timestamp,demand_mw
2023-05-03 08:00:00,162919.416
2023-05-03 09:00:00,168425.635
2023-05-03 10:00:00,171017.868
2023-05-03 11:00:00,170717.632
2023-05-03 12:00:00,169002.113
2023-05-03 13:00:00,163550.028
2023-05-03 14:00:00,163569.792
2023-05-03 15:00:00,163203.689
2023-05-03 16:00:00,160627.672
2023-05-03 17:00:00,158951.134
2023-05-03 18:00:00,162748.601
2023-05-03 19:00:00,170464.302
2023-05-03 20:00:00,166376.193
2023-05-03 21:00:00,162422.649
2023-05-03 22:00:00,161446.847
2023-05-03 23:00:00,157825.438
2023-05-04 00:00:00,153839.653
2023-05-04 01:00:00,150082.086
2023-05-04 02:00:00,146814.96
2023-05-04 03:00:00,144867.171
2023-05-04 04:00:00,145122.261
2023-05-04 05:00:00,150426.721
2023-05-04 06:00:00,155659.967
2023-05-04 07:00:00,158464.037
2023-05-04 08:00:00,161964.765
2023-05-04 09:00:00,168210.711
2023-05-04 10:00:00,170646.637
2023-05-04 11:00:00,171750.302
2023-05-04 12:00:00,170265.172
2023-05-04 13:00:00,166972.369
2023-05-04 14:00:00,168211.938
2023-05-04 15:00:00,168918.654
2023-05-04 16:00:00,166254.689
2023-05-04 17:00:00,164590.869
2023-05-04 18:00:00,167961.799
2023-05-04 19:00:00,177473.595
2023-05-04 20:00:00,174552.873
2023-05-04 21:00:00,171344.677
2023-05-04 22:00:00,170431.48
2023-05-04 23:00:00,166429.994
2023-05-05 00:00:00,162098.611
2023-05-05 01:00:00,157627.285
2023-05-05 02:00:00,154188.421
2023-05-05 03:00:00,152008.421
2023-05-05 04:00:00,152703.862
2023-05-05 05:00:00,157170.768
2023-05-05 06:00:00,161028.627
2023-05-05 07:00:00,163964.321
2023-05-05 08:00:00,167851.134
2023-05-05 09:00:00,174731.172
2023-05-05 10:00:00,178072.587
2023-05-05 11:00:00,180034.834
2023-05-05 12:00:00,179817.982
2023-05-05 13:00:00,175513.351
2023-05-05 14:00:00,177015.376
2023-05-05 15:00:00,176341.601
2023-05-05 16:00:00,172096.039
2023-05-05 17:00:00,169103.431
2023-05-05 18:00:00,172666.456
2023-05-05 19:00:00,182682.541
2023-05-05 20:00:00,180999.523
2023-05-05 21:00:00,178618.209
2023-05-05 22:00:00,178439.68
2023-05-05 23:00:00,174988.738
2023-05-06 00:00:00,170412.185
2023-05-06 01:00:00,166149.809
2023-05-06 02:00:00,162371.105
2023-05-06 03:00:00,159976.209
2023-05-06 04:00:00,160014.906
2023-05-06 05:00:00,163761.313
2023-05-06 06:00:00,166197.957
2023-05-06 07:00:00,166929.667
2023-05-06 08:00:00,169742.615
2023-05-06 09:00:00,174460.14
2023-05-06 10:00:00,179222.123
2023-05-06 11:00:00,181037.906
2023-05-06 12:00:00,180040.765
2023-05-06 13:00:00,176070.279
2023-05-06 14:00:00,177703.253
2023-05-06 15:00:00,177990.53
2023-05-06 16:00:00,174403.787
2023-05-06 17:00:00,171467.151
2023-05-06 18:00:00,174178.949
2023-05-06 19:00:00,183717.566
2023-05-06 20:00:00,181891.811
2023-05-06 21:00:00,180398.488
2023-05-06 22:00:00,180602.36
2023-05-06 23:00:00,177989.648
2023-05-07 00:00:00,173974.814
2023-05-07 01:00:00,169431.884
2023-05-07 02:00:00,165577.994
2023-05-07 03:00:00,162830.26
2023-05-07 04:00:00,161882.165
2023-05-07 05:00:00,162307.753
2023-05-07 06:00:00,160723.147
2023-05-07 07:00:00,159427.709
2023-05-07 08:00:00,161721.566
2023-05-07 09:00:00,165737.997
2023-05-07 10:00:00,168855.378
2023-05-07 11:00:00,171078.276
2023-05-07 12:00:00,171205.526
2023-05-07 13:00:00,169498.927
2023-05-07 14:00:00,169523.556
2023-05-07 15:00:00,169039.782
2023-05-07 16:00:00,164970.878
2023-05-07 17:00:00,161158.045
2023-05-07 18:00:00,165010.63
2023-05-07 19:00:00,176559.678
2023-05-07 20:00:00,176699.941
2023-05-07 21:00:00,177052.065
2023-05-07 22:00:00,179563.573
2023-05-07 23:00:00,177579.769
2023-05-08 00:00:00,172547.151
2023-05-08 01:00:00,168029.311
2023-05-08 02:00:00,164136.983
2023-05-08 03:00:00,161030.65
2023-05-08 04:00:00,160031.261
2023-05-08 05:00:00,162854.036
2023-05-08 06:00:00,166112.244
2023-05-08 07:00:00,167920.978
2023-05-08 08:00:00,172901.63
2023-05-08 09:00:00,180133.205
2023-05-08 10:00:00,185901.867
2023-05-08 11:00:00,188292.459
2023-05-08 12:00:00,188847.953
2023-05-08 13:00:00,186482.176
2023-05-08 14:00:00,189073.917
2023-05-08 15:00:00,189906.916
2023-05-08 16:00:00,185412.294
2023-05-08 17:00:00,180686.107
2023-05-08 18:00:00,181617.641
2023-05-08 19:00:00,189708.82
2023-05-08 20:00:00,188121.757
2023-05-08 21:00:00,187013.475
2023-05-08 22:00:00,187691.773
2023-05-08 23:00:00,185471.456
2023-05-09 00:00:00,181077.67
2023-05-09 01:00:00,177035.457
2023-05-09 02:00:00,173129.209
2023-05-09 03:00:00,170035.334
2023-05-09 04:00:00,169037.978
2023-05-09 05:00:00,170832.153
2023-05-09 06:00:00,171967.077
2023-05-09 07:00:00,173306.411
2023-05-09 08:00:00,178340.941
2023-05-09 09:00:00,186675.391
2023-05-09 10:00:00,192045.678
2023-05-09 11:00:00,194483.45
2023-05-09 12:00:00,194685.928
2023-05-09 13:00:00,191391.832
2023-05-09 14:00:00,194459.128
2023-05-09 15:00:00,194920.723
2023-05-09 16:00:00,188659.85
2023-05-09 17:00:00,182216.678
2023-05-09 18:00:00,182870.203
2023-05-09 19:00:00,192369.495
2023-05-09 20:00:00,191504.372
2023-05-09 21:00:00,191137.172
2023-05-09 22:00:00,192995.846
2023-05-09 23:00:00,190435.451
2023-05-10 00:00:00,186156.809
2023-05-10 01:00:00,181884.495
2023-05-10 02:00:00,177626.61
2023-05-10 03:00:00,174589.108
2023-05-10 04:00:00,173421.05
2023-05-10 05:00:00,175111.222
2023-05-10 06:00:00,175284.651
2023-05-10 07:00:00,176487.894
2023-05-10 08:00:00,180167.762
2023-05-10 09:00:00,189089.656
2023-05-10 10:00:00,193379.343
2023-05-10 11:00:00,195248.179
2023-05-10 12:00:00,194267.144
2023-05-10 13:00:00,191154.665
2023-05-10 14:00:00,194775.566
2023-05-10 15:00:00,195508.231
2023-05-10 16:00:00,189829.669
2023-05-10 17:00:00,183568.624
2023-05-10 18:00:00,184335.553
2023-05-10 19:00:00,195673.48
2023-05-10 20:00:00,194842.584
2023-05-10 21:00:00,194458.847
2023-05-10 22:00:00,197004.661
2023-05-10 23:00:00,195067.386
2023-05-11 00:00:00,190006.123
2023-05-11 01:00:00,184527.129
2023-05-11 02:00:00,179602.993
2023-05-11 03:00:00,176598.849
2023-05-11 04:00:00,175393.779
2023-05-11 05:00:00,176894.171
2023-05-11 06:00:00,177181.264
2023-05-11 07:00:00,178867.322
2023-05-11 08:00:00,184317.02
2023-05-11 09:00:00,192916.611
2023-05-11 10:00:00,197987.294
2023-05-11 11:00:00,198577.824
2023-05-11 12:00:00,199978.227
2023-05-11 13:00:00,196918.832
2023-05-11 14:00:00,200523.024
2023-05-11 15:00:00,201147.207
2023-05-11 16:00:00,195096.645
2023-05-11 17:00:00,188341.744
2023-05-11 18:00:00,187225.404
2023-05-11 19:00:00,197178.533
2023-05-11 20:00:00,196168.737
2023-05-11 21:00:00,196178.112
2023-05-11 22:00:00,199610.493
2023-05-11 23:00:00,198052.336
2023-05-12 00:00:00,193079.838
2023-05-12 01:00:00,187299.804
2023-05-12 02:00:00,182183.265
2023-05-12 03:00:00,178815.262
2023-05-12 04:00:00,177085.068
2023-05-12 05:00:00,178456.913
2023-05-12 06:00:00,179051.466
2023-05-12 07:00:00,180316.007
2023-05-12 08:00:00,184845.091
2023-05-12 09:00:00,194328.692
2023-05-12 10:00:00,200627.451
2023-05-12 11:00:00,202893.379
2023-05-12 12:00:00,202091.167
2023-05-12 13:00:00,200316.05
2023-05-12 14:00:00,204657.86
2023-05-12 15:00:00,206231.79
2023-05-12 16:00:00,200923.277
2023-05-12 17:00:00,192789.954
2023-05-12 18:00:00,189705.622
2023-05-12 19:00:00,200029.6
2023-05-12 20:00:00,200228.487
2023-05-12 21:00:00,199812.31
2023-05-12 22:00:00,203052.635
2023-05-12 23:00:00,201418.75
2023-05-13 00:00:00,197015.2
2023-05-13 01:00:00,191412.093
2023-05-13 02:00:00,186236.65
2023-05-13 03:00:00,182663.375
2023-05-13 04:00:00,181119.235
2023-05-13 05:00:00,181712.356
2023-05-13 06:00:00,181636.695
2023-05-13 07:00:00,182304.601
2023-05-13 08:00:00,186119.573
2023-05-13 09:00:00,194670.01
2023-05-13 10:00:00,199875.743
2023-05-13 11:00:00,203604.245
2023-05-13 12:00:00,203503.082
2023-05-13 13:00:00,202082.928
2023-05-13 14:00:00,206563.037
2023-05-13 15:00:00,206856.584
2023-05-13 16:00:00,199876.696
2023-05-13 17:00:00,191003.729
2023-05-13 18:00:00,188527.217
2023-05-13 19:00:00,198533.455
2023-05-13 20:00:00,198578.23
2023-05-13 21:00:00,199528.712
2023-05-13 22:00:00,202768.445
2023-05-13 23:00:00,200997.128
2023-05-14 00:00:00,197207.126
2023-05-14 01:00:00,191518.221
2023-05-14 02:00:00,186687.601
2023-05-14 03:00:00,182534.412
2023-05-14 04:00:00,179908.957
2023-05-14 05:00:00,179291.223
2023-05-14 06:00:00,177320.153
2023-05-14 07:00:00,174858.841
2023-05-14 08:00:00,175545.316
2023-05-14 09:00:00,180967.57
2023-05-14 10:00:00,187384.246
2023-05-14 11:00:00,190487.438
2023-05-14 12:00:00,190341.252
2023-05-14 13:00:00,190766.283
2023-05-14 14:00:00,195033.689
2023-05-14 15:00:00,196142.632
2023-05-14 16:00:00,189165.865
2023-05-14 17:00:00,179362.906
2023-05-14 18:00:00,176112.136
2023-05-14 19:00:00,187362.465
2023-05-14 20:00:00,189315.555
2023-05-14 21:00:00,190806.225
2023-05-14 22:00:00,194975.896
2023-05-14 23:00:00,194210.666
2023-05-15 00:00:00,189483.384
2023-05-15 01:00:00,183120.251
2023-05-15 02:00:00,178532.123
2023-05-15 03:00:00,175333.49
2023-05-15 04:00:00,174866.642
2023-05-15 05:00:00,176771.618
2023-05-15 06:00:00,177762.162
2023-05-15 07:00:00,180674.217
2023-05-15 08:00:00,186608.011
2023-05-15 09:00:00,195289.716
2023-05-15 10:00:00,201659.794
2023-05-15 11:00:00,204910.622
2023-05-15 12:00:00,204391.685
2023-05-15 13:00:00,205132.113
2023-05-15 14:00:00,208754.243
2023-05-15 15:00:00,211306.353
2023-05-15 16:00:00,205248.295
2023-05-15 17:00:00,194841.41
2023-05-15 18:00:00,189693.795
2023-05-15 19:00:00,199281.904
2023-05-15 20:00:00,200836.572
2023-05-15 21:00:00,201233.821
2023-05-15 22:00:00,203231.4
2023-05-15 23:00:00,199936.352
2023-05-16 00:00:00,195461.27
2023-05-16 01:00:00,189928.081
2023-05-16 02:00:00,184447.87
2023-05-16 03:00:00,179462.895
2023-05-16 04:00:00,178045.162
2023-05-16 05:00:00,179998.179
2023-05-16 06:00:00,181536.922
2023-05-16 07:00:00,184105.746
2023-05-16 08:00:00,189667.981
2023-05-16 09:00:00,199177.93
2023-05-16 10:00:00,204848.924
2023-05-16 11:00:00,208053.946
2023-05-16 12:00:00,209492.886
2023-05-16 13:00:00,208801.281
2023-05-16 14:00:00,212080.045
2023-05-16 15:00:00,213401.875
2023-05-16 16:00:00,206004.992
2023-05-16 17:00:00,196756.35
2023-05-16 18:00:00,191778.349
2023-05-16 19:00:00,201863.352
2023-05-16 20:00:00,203313.09
2023-05-16 21:00:00,203935.266
2023-05-16 22:00:00,206208.701
2023-05-16 23:00:00,204141.993
2023-05-17 00:00:00,200836.952
2023-05-17 01:00:00,197465.874
2023-05-17 02:00:00,194539.515
2023-05-17 03:00:00,190835.25
2023-05-17 04:00:00,188664.2
2023-05-17 05:00:00,189612.857
2023-05-17 06:00:00,188339.905
2023-05-17 07:00:00,189940.08
2023-05-17 08:00:00,195410.27
2023-05-17 09:00:00,204183.07
2023-05-17 10:00:00,209260.357
2023-05-17 11:00:00,212309.075
2023-05-17 12:00:00,213645.27
2023-05-17 13:00:00,214061.354
2023-05-17 14:00:00,218824.537
2023-05-17 15:00:00,217641.763
2023-05-17 16:00:00,209160.494
2023-05-17 17:00:00,200073.448
2023-05-17 18:00:00,193898.104
2023-05-17 19:00:00,201316.563
2023-05-17 20:00:00,201112.896
2023-05-17 21:00:00,201399.736
2023-05-17 22:00:00,203732.007
2023-05-17 23:00:00,201395.7
2023-05-18 00:00:00,197165.153
2023-05-18 01:00:00,186446.842
2023-05-18 02:00:00,177770.653
2023-05-18 03:00:00,172629.38
2023-05-18 04:00:00,170115.807
2023-05-18 05:00:00,171757.938
2023-05-18 06:00:00,172305.432
2023-05-18 07:00:00,174136.179
2023-05-18 08:00:00,180479.235
2023-05-18 09:00:00,191206.82
2023-05-18 10:00:00,199624.507
2023-05-18 11:00:00,205834.053
2023-05-18 12:00:00,208312.519
2023-05-18 13:00:00,207522.225
2023-05-18 14:00:00,211407.409
2023-05-18 15:00:00,208997.836
2023-05-18 16:00:00,206299.159
2023-05-18 17:00:00,197087.426
2023-05-18 18:00:00,191701.067
2023-05-18 19:00:00,200069.943
2023-05-18 20:00:00,201830.255
2023-05-18 21:00:00,202267.297
2023-05-18 22:00:00,204444.598
2023-05-18 23:00:00,202015.434
2023-05-19 00:00:00,198768.032
2023-05-19 01:00:00,195600.891
2023-05-19 02:00:00,192256.826
2023-05-19 03:00:00,188987.923
2023-05-19 04:00:00,187467.803
2023-05-19 05:00:00,188096.151
2023-05-19 06:00:00,187429.16
2023-05-19 07:00:00,188256.767
2023-05-19 08:00:00,192826.438
2023-05-19 09:00:00,202415.749
2023-05-19 10:00:00,208496.488
2023-05-19 11:00:00,212808.808
2023-05-19 12:00:00,214319.881
2023-05-19 13:00:00,212245.161
2023-05-19 14:00:00,215250.936
2023-05-19 15:00:00,216133.395
2023-05-19 16:00:00,207863.862
2023-05-19 17:00:00,197800.709
2023-05-19 18:00:00,191532.959
2023-05-19 19:00:00,200254.958
2023-05-19 20:00:00,201553.408
2023-05-19 21:00:00,203736.699
2023-05-19 22:00:00,207491.114
2023-05-19 23:00:00,205563.941
2023-05-20 00:00:00,202317.47
2023-05-20 01:00:00,197857.834
2023-05-20 02:00:00,193143.425
2023-05-20 03:00:00,189581.269
2023-05-20 04:00:00,187435.021
2023-05-20 05:00:00,188394.888
2023-05-20 06:00:00,187207.643
2023-05-20 07:00:00,187293.612
2023-05-20 08:00:00,191854.315
2023-05-20 09:00:00,201153.145
2023-05-20 10:00:00,208047.532
2023-05-20 11:00:00,212308.882
2023-05-20 12:00:00,213948.651
2023-05-20 13:00:00,213059.224
2023-05-20 14:00:00,216161.194
2023-05-20 15:00:00,215852.59
2023-05-20 16:00:00,209364.795
2023-05-20 17:00:00,199237.775
2023-05-20 18:00:00,193435.992
2023-05-20 19:00:00,202257.411
2023-05-20 20:00:00,204179.045
2023-05-20 21:00:00,205850.038
2023-05-20 22:00:00,210739.622
2023-05-20 23:00:00,209479.846
2023-05-21 00:00:00,205712.391
2023-05-21 01:00:00,200885.58
2023-05-21 02:00:00,196476.671
2023-05-21 03:00:00,192603.148
2023-05-21 04:00:00,190310.729
2023-05-21 05:00:00,189412.445
2023-05-21 06:00:00,185997.637
2023-05-21 07:00:00,185017.451
2023-05-21 08:00:00,187386.655
2023-05-21 09:00:00,193004.047
2023-05-21 10:00:00,197050.64
2023-05-21 11:00:00,200885.834
2023-05-21 12:00:00,202122.998
2023-05-21 13:00:00,202638.975
2023-05-21 14:00:00,206238.965
2023-05-21 15:00:00,204170.985
2023-05-21 16:00:00,195685.38
2023-05-21 17:00:00,185386.13
2023-05-21 18:00:00,181195.063
2023-05-21 19:00:00,188786.276
2023-05-21 20:00:00,193270.37
2023-05-21 21:00:00,197280.364
2023-05-21 22:00:00,202733.409
2023-05-21 23:00:00,201909.1
2023-05-22 00:00:00,197965.403
2023-05-22 01:00:00,193144.559
2023-05-22 02:00:00,187928.988
2023-05-22 03:00:00,183823.46
2023-05-22 04:00:00,181440.45
2023-05-22 05:00:00,181659.143
2023-05-22 06:00:00,181278.11
2023-05-22 07:00:00,183869.365
2023-05-22 08:00:00,190808.929
2023-05-22 09:00:00,200074.354
2023-05-22 10:00:00,206418.088
2023-05-22 11:00:00,211183.149
2023-05-22 12:00:00,213141.576
2023-05-22 13:00:00,213181.187
2023-05-22 14:00:00,219083.65
2023-05-22 15:00:00,218810.414
2023-05-22 16:00:00,212465.107
2023-05-22 17:00:00,200554.9
2023-05-22 18:00:00,194769.388
2023-05-22 19:00:00,202640.414
2023-05-22 20:00:00,203993.096
2023-05-22 21:00:00,205815.362
2023-05-22 22:00:00,208439.657
2023-05-22 23:00:00,206836.388
2023-05-23 00:00:00,204612.289
2023-05-23 01:00:00,200995.344
2023-05-23 02:00:00,195152.466
2023-05-23 03:00:00,190184.424
2023-05-23 04:00:00,187453.348
2023-05-23 05:00:00,187375.922
2023-05-23 06:00:00,186124.129
2023-05-23 07:00:00,187187.488
2023-05-23 08:00:00,192673.565
2023-05-23 09:00:00,202247.714
2023-05-23 10:00:00,209418.95
2023-05-23 11:00:00,213126.456
2023-05-23 12:00:00,215500.277
2023-05-23 13:00:00,216537.142
2023-05-23 14:00:00,219710.447
2023-05-23 15:00:00,219147.066
2023-05-23 16:00:00,209816.137
2023-05-23 17:00:00,196316.292
2023-05-23 18:00:00,190889.821
2023-05-23 19:00:00,197564.166
2023-05-23 20:00:00,200262.238
2023-05-23 21:00:00,200649.026
2023-05-23 22:00:00,205788.646
2023-05-23 23:00:00,202378.025
2023-05-24 00:00:00,196960.394
2023-05-24 01:00:00,190425.009
2023-05-24 02:00:00,184054.593
2023-05-24 03:00:00,179931.158
2023-05-24 04:00:00,177758.925
2023-05-24 05:00:00,178205.192
2023-05-24 06:00:00,177320.87
2023-05-24 07:00:00,179142.886
2023-05-24 08:00:00,186241.546
2023-05-24 09:00:00,196515.749
2023-05-24 10:00:00,200265.424
2023-05-24 11:00:00,203527.653
2023-05-24 12:00:00,204226.509
2023-05-24 13:00:00,205813.134
2023-05-24 14:00:00,209465.403
2023-05-24 15:00:00,208804.119
2023-05-24 16:00:00,200591.437
2023-05-24 17:00:00,191365.509
2023-05-24 18:00:00,187098.329
2023-05-24 19:00:00,196143.024
2023-05-24 20:00:00,196551.751
2023-05-24 21:00:00,195172.728
2023-05-24 22:00:00,197060.411
2023-05-24 23:00:00,194744.751
2023-05-25 00:00:00,188807.573
2023-05-25 01:00:00,183483.343
2023-05-25 02:00:00,178733.002
2023-05-25 03:00:00,174708.939
2023-05-25 04:00:00,173209.773
2023-05-25 05:00:00,174381.62
2023-05-25 06:00:00,173198.993
2023-05-25 07:00:00,174785.327
2023-05-25 08:00:00,179591.35
2023-05-25 09:00:00,190408.183
2023-05-25 10:00:00,197360.072
2023-05-25 11:00:00,201645.927
2023-05-25 12:00:00,201348.368
2023-05-25 13:00:00,198806.989
2023-05-25 14:00:00,201508.602
2023-05-25 15:00:00,201463.302
2023-05-25 16:00:00,193887.844
2023-05-25 17:00:00,183175.004
2023-05-25 18:00:00,179524.431
2023-05-25 19:00:00,186404.117
2023-05-25 20:00:00,185718.963
2023-05-25 21:00:00,183130.586
2023-05-25 22:00:00,185594.678
2023-05-25 23:00:00,183402.235
2023-05-26 00:00:00,177730.331
2023-05-26 01:00:00,171897.052
2023-05-26 02:00:00,166024.391
2023-05-26 03:00:00,162723.377
2023-05-26 04:00:00,161032.87
2023-05-26 05:00:00,163162.438
2023-05-26 06:00:00,165017.957
2023-05-26 07:00:00,167625.231
2023-05-26 08:00:00,171782.317
2023-05-26 09:00:00,180191.981
2023-05-26 10:00:00,184455.848
2023-05-26 11:00:00,187043.86
2023-05-26 12:00:00,188725.032
2023-05-26 13:00:00,187388.344
2023-05-26 14:00:00,193416.72
2023-05-26 15:00:00,195619.722
2023-05-26 16:00:00,190765.294
2023-05-26 17:00:00,181910.979
2023-05-26 18:00:00,177970.562
2023-05-26 19:00:00,187221.223
2023-05-26 20:00:00,188548.972
2023-05-26 21:00:00,189817.603
2023-05-26 22:00:00,193752.991
2023-05-26 23:00:00,192423.742
2023-05-27 00:00:00,187490.657
2023-05-27 01:00:00,181746.266
2023-05-27 02:00:00,176580.047
2023-05-27 03:00:00,172567.674
2023-05-27 04:00:00,170304.804
2023-05-27 05:00:00,169953.954
2023-05-27 06:00:00,168079.315
2023-05-27 07:00:00,166734.999
2023-05-27 08:00:00,167819.674
2023-05-27 09:00:00,174187.763
2023-05-27 10:00:00,179502.625
2023-05-27 11:00:00,182897.666
2023-05-27 12:00:00,184511.733
2023-05-27 13:00:00,184846.51
2023-05-27 14:00:00,188870.685
2023-05-27 15:00:00,191081.735
2023-05-27 16:00:00,188030.329
2023-05-27 17:00:00,181566.705
2023-05-27 18:00:00,178816.826
2023-05-27 19:00:00,187975.904
2023-05-27 20:00:00,190354.55
2023-05-27 21:00:00,191372.812
2023-05-27 22:00:00,193780.87
2023-05-27 23:00:00,192583.595
2023-05-28 00:00:00,188208.265
2023-05-28 01:00:00,183031.446
2023-05-28 02:00:00,178762.625
2023-05-28 03:00:00,174593.677
2023-05-28 04:00:00,172888.954
2023-05-28 05:00:00,172925.054
2023-05-28 06:00:00,169907.542
2023-05-28 07:00:00,170289.364
2023-05-28 08:00:00,172340.051
2023-05-28 09:00:00,177621.32
2023-05-28 10:00:00,181735.035
2023-05-28 11:00:00,185200.569
2023-05-28 12:00:00,184365.429
2023-05-28 13:00:00,183453.492
2023-05-28 14:00:00,185831.516
2023-05-28 15:00:00,183539.108
2023-05-28 16:00:00,176340.434
2023-05-28 17:00:00,167830.357
2023-05-28 18:00:00,166888.478
2023-05-28 19:00:00,177357.782
2023-05-28 20:00:00,179695.847
2023-05-28 21:00:00,181043.413
2023-05-28 22:00:00,183633.445
2023-05-28 23:00:00,183576.311
2023-05-29 00:00:00,178926.64
2023-05-29 01:00:00,173295.173
2023-05-29 02:00:00,168509.994
2023-05-29 03:00:00,164840.553
2023-05-29 04:00:00,163842.441
2023-05-29 05:00:00,164954.117
2023-05-29 06:00:00,164688.95
2023-05-29 07:00:00,167407.469
2023-05-29 08:00:00,174106.231
2023-05-29 09:00:00,184184.819
2023-05-29 10:00:00,192326.356
2023-05-29 11:00:00,197178.532
2023-05-29 12:00:00,198920.655
2023-05-29 13:00:00,198310.274
2023-05-29 14:00:00,200436.309
2023-05-29 15:00:00,196688.99
2023-05-29 16:00:00,190138.681
2023-05-29 17:00:00,182929.76
2023-05-29 18:00:00,179628.739
2023-05-29 19:00:00,187729.751
2023-05-29 20:00:00,188845.946
2023-05-29 21:00:00,189098.662
2023-05-29 22:00:00,191851.836
2023-05-29 23:00:00,190248.208
2023-05-30 00:00:00,186865.84
2023-05-30 01:00:00,182792.802
2023-05-30 02:00:00,179295.877
2023-05-30 03:00:00,174957.348
2023-05-30 04:00:00,173028.457
2023-05-30 05:00:00,172052.502
2023-05-30 06:00:00,170106.136
2023-05-30 07:00:00,171121.135
2023-05-30 08:00:00,176855.044
2023-05-30 09:00:00,185205.168
2023-05-30 10:00:00,190837.669
2023-05-30 11:00:00,193517.522
2023-05-30 12:00:00,191421.031
2023-05-30 13:00:00,191776.658
2023-05-30 14:00:00,194247.802
2023-05-30 15:00:00,194746.273
2023-05-30 16:00:00,189520.9
2023-05-30 17:00:00,181330.895
2023-05-30 18:00:00,177555.01
2023-05-30 19:00:00,184938.63
2023-05-30 20:00:00,187522.287
2023-05-30 21:00:00,189001.402
2023-05-30 22:00:00,191902.691
2023-05-30 23:00:00,190085.639
2023-05-31 00:00:00,186289.832
2023-05-31 01:00:00,181623.139
2023-05-31 02:00:00,176755.081
2023-05-31 03:00:00,173027.264
2023-05-31 04:00:00,171164.428
2023-05-31 05:00:00,170818.409
2023-05-31 06:00:00,170299.495
2023-05-31 07:00:00,171920.741
2023-05-31 08:00:00,176844.659
2023-05-31 09:00:00,184862.019
2023-05-31 10:00:00,191120.972
2023-05-31 11:00:00,196335.366
2023-05-31 12:00:00,197709.77
2023-05-31 13:00:00,194745.248
2023-05-31 14:00:00,199279.656
2023-05-31 15:00:00,187771.077
2023-05-31 16:00:00,192955.076
2023-05-31 17:00:00,185531.006
2023-05-31 18:00:00,182383.613
2023-05-31 19:00:00,191761.167
2023-05-31 20:00:00,192626.67
2023-05-31 21:00:00,192659.959
2023-05-31 22:00:00,194985.524
2023-05-31 23:00:00,194044.395
2023-06-01 00:00:00,188763.404
2023-06-01 01:00:00,183698.84
2023-06-01 02:00:00,179200.317
2023-06-01 03:00:00,175068.752
2023-06-01 04:00:00,173611.11
2023-06-01 05:00:00,172975.755
2023-06-01 06:00:00,171533.632
2023-06-01 07:00:00,173074.778
2023-06-01 08:00:00,177237.995
2023-06-01 09:00:00,185054.564
2023-06-01 10:00:00,192061.109
2023-06-01 11:00:00,195568.315
2023-06-01 12:00:00,195732.361
2023-06-01 13:00:00,193790.274
2023-06-01 14:00:00,197550.493
2023-06-01 15:00:00,198624.988
2023-06-01 16:00:00,194418.476
2023-06-01 17:00:00,187650.758
2023-06-01 18:00:00,184157.589
2023-06-01 19:00:00,193941.735
2023-06-01 20:00:00,195149.033
2023-06-01 21:00:00,195208.349
2023-06-01 22:00:00,197598.923
2023-06-01 23:00:00,195839.362
2023-06-02 00:00:00,190946.857
2023-06-02 01:00:00,186129.38
2023-06-02 02:00:00,181359.425
2023-06-02 03:00:00,177948.334
2023-06-02 04:00:00,176184.598
2023-06-02 05:00:00,176145.831
2023-06-02 06:00:00,176209.798
2023-06-02 07:00:00,177310.449
2023-06-02 08:00:00,181947.555
2023-06-02 09:00:00,190824.869
2023-06-02 10:00:00,196069.398
2023-06-02 11:00:00,199581.327
2023-06-02 12:00:00,201046.997
2023-06-02 13:00:00,199081.63
2023-06-02 14:00:00,204096.34
2023-06-02 15:00:00,205047.342
2023-06-02 16:00:00,200041.654
2023-06-02 17:00:00,192281.327
2023-06-02 18:00:00,187855.367
2023-06-02 19:00:00,196966.413
2023-06-02 20:00:00,198831.977
2023-06-02 21:00:00,199464.381
2023-06-02 22:00:00,201628.276
2023-06-02 23:00:00,199771.695
2023-06-03 00:00:00,195937.191
2023-06-03 01:00:00,192046.388
2023-06-03 02:00:00,187938.849
2023-06-03 03:00:00,184428.636
2023-06-03 04:00:00,182644.818
2023-06-03 05:00:00,181822.556
2023-06-03 06:00:00,181023.723
2023-06-03 07:00:00,181215.219
2023-06-03 08:00:00,185732.299
2023-06-03 09:00:00,195222.145
2023-06-03 10:00:00,201962.525
2023-06-03 11:00:00,206086.044
2023-06-03 12:00:00,207620.912
2023-06-03 13:00:00,206575.713
2023-06-03 14:00:00,210120.847
2023-06-03 15:00:00,209849.002
2023-06-03 16:00:00,203555.178
2023-06-03 17:00:00,194032.864
2023-06-03 18:00:00,188127.512
2023-06-03 19:00:00,197505.872
2023-06-03 20:00:00,199865.189
2023-06-03 21:00:00,199944.786
2023-06-03 22:00:00,203175.879
2023-06-03 23:00:00,201452.197
2023-06-04 00:00:00,196874.263
2023-06-04 01:00:00,192246.476
2023-06-04 02:00:00,188545.882
2023-06-04 03:00:00,184864.906
2023-06-04 04:00:00,181850.495
2023-06-04 05:00:00,179581.805
2023-06-04 06:00:00,175644.371
2023-06-04 07:00:00,173411.126
2023-06-04 08:00:00,174540.915
2023-06-04 09:00:00,178548.32
2023-06-04 10:00:00,181550.592
2023-06-04 11:00:00,184195.498
2023-06-04 12:00:00,184569.27
2023-06-04 13:00:00,183232.368
2023-06-04 14:00:00,183779.334
2023-06-04 15:00:00,182827.705
2023-06-04 16:00:00,175221.591
