timestamp,demand_mw,hour,day_of_week,month,is_weekend,lag_1h,lag_24h,lag_168h,rolling_mean_24h
2023-05-18 15:00:00,208997.836,15,3,5,0,211407.409,217641.763,201147.207,194018.536
2023-05-18 16:00:00,206299.159,16,3,5,0,208997.836,209160.494,195096.645,193658.372
2023-05-18 17:00:00,197087.426,17,3,5,0,206299.159,200073.448,188341.744,193539.15
2023-05-18 18:00:00,191701.067,18,3,5,0,197087.426,193898.104,187225.404,193414.732
2023-05-18 19:00:00,200069.943,19,3,5,0,191701.067,201316.563,197178.533,193323.189
2023-05-18 20:00:00,201830.255,20,3,5,0,200069.943,201112.896,196168.737,193271.247
2023-05-18 21:00:00,202267.297,21,3,5,0,201830.255,201399.736,196178.112,193301.137
2023-05-18 22:00:00,204444.598,22,3,5,0,202267.297,203732.007,199610.493,193337.285
2023-05-18 23:00:00,202015.434,23,3,5,0,204444.598,201395.7,198052.336,193366.976
2023-05-19 00:00:00,198768.032,0,4,5,0,202015.434,197165.153,193079.838,193392.799
2023-05-19 01:00:00,195600.891,1,4,5,0,198768.032,186446.842,187299.804,193459.585
2023-05-19 02:00:00,192256.826,2,4,5,0,195600.891,177770.653,182183.265,193841.004
2023-05-19 03:00:00,188987.923,3,4,5,0,192256.826,172629.38,178815.262,194444.594
2023-05-19 04:00:00,187467.803,4,4,5,0,188987.923,170115.807,177085.068,195126.2
2023-05-19 05:00:00,188096.151,5,4,5,0,187467.803,171757.938,178456.913,195849.2
2023-05-19 06:00:00,187429.16,6,4,5,0,188096.151,172305.432,179051.466,196529.959
2023-05-19 07:00:00,188256.767,7,4,5,0,187429.16,174136.179,180316.007,197160.114
2023-05-19 08:00:00,192826.438,8,4,5,0,188256.767,180479.235,184845.091,197748.472
2023-05-19 09:00:00,202415.749,9,4,5,0,192826.438,191206.82,194328.692,198262.939
2023-05-19 10:00:00,208496.488,10,4,5,0,202415.749,199624.507,200627.451,198729.978
2023-05-19 11:00:00,212808.808,11,4,5,0,208496.488,205834.053,202893.379,199099.644
2023-05-19 12:00:00,214319.881,12,4,5,0,212808.808,208312.519,202091.167,199390.258
2023-05-19 13:00:00,212245.161,13,4,5,0,214319.881,207522.225,200316.05,199640.565
2023-05-19 14:00:00,215250.936,14,4,5,0,212245.161,211407.409,204657.86,199837.354
2023-05-19 15:00:00,216133.395,15,4,5,0,215250.936,208997.836,206231.79,199997.501
2023-05-19 16:00:00,207863.862,16,4,5,0,216133.395,206299.159,200923.277,200294.816
2023-05-19 17:00:00,197800.709,17,4,5,0,207863.862,197087.426,192789.954,200360.012
2023-05-19 18:00:00,191532.959,18,4,5,0,197800.709,191701.067,189705.622,200389.732
2023-05-19 19:00:00,200254.958,19,4,5,0,191532.959,200069.943,200029.6,200382.728
2023-05-19 20:00:00,201553.408,20,4,5,0,200254.958,201830.255,200228.487,200390.437
2023-05-19 21:00:00,203736.699,21,4,5,0,201553.408,202267.297,199812.31,200378.901
2023-05-19 22:00:00,207491.114,22,4,5,0,203736.699,204444.598,203052.635,200440.126
2023-05-19 23:00:00,205563.941,23,4,5,0,207491.114,202015.434,201418.75,200567.065
2023-05-20 00:00:00,202317.47,0,5,5,1,205563.941,198768.032,197015.2,200714.919
2023-05-20 01:00:00,197857.834,1,5,5,1,202317.47,195600.891,191412.093,200862.812
2023-05-20 02:00:00,193143.425,2,5,5,1,197857.834,192256.826,186236.65,200956.852
2023-05-20 03:00:00,189581.269,3,5,5,1,193143.425,188987.923,182663.375,200993.793
2023-05-20 04:00:00,187435.021,4,5,5,1,189581.269,187467.803,181119.235,201018.516
2023-05-20 05:00:00,188394.888,5,5,5,1,187435.021,188096.151,181712.356,201017.15
2023-05-20 06:00:00,187207.643,6,5,5,1,188394.888,187429.16,181636.695,201029.598
2023-05-20 07:00:00,187293.612,7,5,5,1,187207.643,188256.767,182304.601,201020.368
2023-05-20 08:00:00,191854.315,8,5,5,1,187293.612,192826.438,186119.573,200980.236
2023-05-20 09:00:00,201153.145,9,5,5,1,191854.315,202415.749,194670.01,200939.731
2023-05-20 10:00:00,208047.532,10,5,5,1,201153.145,208496.488,199875.743,200887.123
2023-05-20 11:00:00,212308.882,11,5,5,1,208047.532,212808.808,203604.245,200868.416
2023-05-20 12:00:00,213948.651,12,5,5,1,212308.882,214319.881,203503.082,200847.586
2023-05-20 13:00:00,213059.224,13,5,5,1,213948.651,212245.161,202082.928,200832.118
2023-05-20 14:00:00,216161.194,14,5,5,1,213059.224,215250.936,206563.037,200866.037
2023-05-20 15:00:00,215852.59,15,5,5,1,216161.194,216133.395,206856.584,200903.965
2023-05-20 16:00:00,209364.795,16,5,5,1,215852.59,207863.862,199876.696,200892.264
2023-05-20 17:00:00,199237.775,17,5,5,1,209364.795,197800.709,191003.729,200954.803
2023-05-20 18:00:00,193435.992,18,5,5,1,199237.775,191532.959,188527.217,201014.681
2023-05-20 19:00:00,202257.411,19,5,5,1,193435.992,200254.958,198533.455,201093.974
2023-05-20 20:00:00,204179.045,20,5,5,1,202257.411,201553.408,198578.23,201177.41
2023-05-20 21:00:00,205850.038,21,5,5,1,204179.045,203736.699,199528.712,201286.811
2023-05-20 22:00:00,210739.622,22,5,5,1,205850.038,207491.114,202768.445,201374.867
2023-05-20 23:00:00,209479.846,23,5,5,1,210739.622,205563.941,200997.128,201510.221
2023-05-21 00:00:00,205712.391,0,6,5,1,209479.846,202317.47,197207.126,201673.384
2023-05-21 01:00:00,200885.58,1,6,5,1,205712.391,197857.834,191518.221,201814.839
2023-05-21 02:00:00,196476.671,2,6,5,1,200885.58,193143.425,186687.601,201940.995
2023-05-21 03:00:00,192603.148,3,6,5,1,196476.671,189581.269,182534.412,202079.88
2023-05-21 04:00:00,190310.729,4,6,5,1,192603.148,187435.021,179908.957,202205.792
2023-05-21 05:00:00,189412.445,5,6,5,1,190310.729,188394.888,179291.223,202325.613
2023-05-21 06:00:00,185997.637,6,6,5,1,189412.445,187207.643,177320.153,202368.012
2023-05-21 07:00:00,185017.451,7,6,5,1,185997.637,187293.612,174858.841,202317.595
2023-05-21 08:00:00,187386.655,8,6,5,1,185017.451,191854.315,175545.316,202222.755
2023-05-21 09:00:00,193004.047,9,6,5,1,187386.655,201153.145,180967.57,202036.602
2023-05-21 10:00:00,197050.64,10,6,5,1,193004.047,208047.532,187384.246,201697.056
2023-05-21 11:00:00,200885.834,11,6,5,1,197050.64,212308.882,190487.438,201238.852
2023-05-21 12:00:00,202122.998,12,6,5,1,200885.834,213948.651,190341.252,200762.892
2023-05-21 13:00:00,202638.975,13,6,5,1,202122.998,213059.224,190766.283,200270.157
2023-05-21 14:00:00,206238.965,14,6,5,1,202638.975,216161.194,195033.689,199835.98
2023-05-21 15:00:00,204170.985,15,6,5,1,206238.965,215852.59,196142.632,199422.553
2023-05-21 16:00:00,195685.38,16,6,5,1,204170.985,209364.795,189165.865,198935.82
2023-05-21 17:00:00,185386.13,17,6,5,1,195685.38,199237.775,179362.906,198365.844
2023-05-21 18:00:00,181195.063,18,6,5,1,185386.13,193435.992,176112.136,197788.692
2023-05-21 19:00:00,188786.276,19,6,5,1,181195.063,202257.411,187362.465,197278.654
2023-05-21 20:00:00,193270.37,20,6,5,1,188786.276,204179.045,189315.555,196717.356
2023-05-21 21:00:00,197280.364,21,6,5,1,193270.37,205850.038,190806.225,196262.828
2023-05-21 22:00:00,202733.409,22,6,5,1,197280.364,210739.622,194975.896,195905.758
2023-05-21 23:00:00,201909.1,23,6,5,1,202733.409,209479.846,194210.666,195572.166
2023-05-22 00:00:00,197965.403,0,0,5,0,201909.1,205712.391,189483.384,195256.718
2023-05-22 01:00:00,193144.559,1,0,5,0,197965.403,200885.58,183120.251,194933.927
2023-05-22 02:00:00,187928.988,2,0,5,0,193144.559,196476.671,178532.123,194611.385
2023-05-22 03:00:00,183823.46,3,0,5,0,187928.988,192603.148,175333.49,194255.231
2023-05-22 04:00:00,181440.45,4,0,5,0,183823.46,190310.729,174866.642,193889.411
2023-05-22 05:00:00,181659.143,5,0,5,0,181440.45,189412.445,176771.618,193519.816
2023-05-22 06:00:00,181278.11,6,0,5,0,181659.143,185997.637,177762.162,193196.762
2023-05-22 07:00:00,183869.365,7,0,5,0,181278.11,185017.451,180674.217,193000.115
2023-05-22 08:00:00,190808.929,8,0,5,0,183869.365,187386.655,186608.011,192952.278
2023-05-22 09:00:00,200074.354,9,0,5,0,190808.929,193004.047,195289.716,193094.873
2023-05-22 10:00:00,206418.088,10,0,5,0,200074.354,197050.64,201659.794,193389.469
2023-05-22 11:00:00,211183.149,11,0,5,0,206418.088,200885.834,204910.622,193779.779
2023-05-22 12:00:00,213141.576,12,0,5,0,211183.149,202122.998,204391.685,194208.834
2023-05-22 13:00:00,213181.187,13,0,5,0,213141.576,202638.975,205132.113,194667.941
2023-05-22 14:00:00,219083.65,14,0,5,0,213181.187,206238.965,208754.243,195107.2
2023-05-22 15:00:00,218810.414,15,0,5,0,219083.65,204170.985,211306.353,195642.395
2023-05-22 16:00:00,212465.107,16,0,5,0,218810.414,195685.38,205248.295,196252.372
2023-05-22 17:00:00,200554.9,17,0,5,0,212465.107,185386.13,194841.41,196951.527
2023-05-22 18:00:00,194769.388,18,0,5,0,200554.9,181195.063,189693.795,197583.559
2023-05-22 19:00:00,202640.414,19,0,5,0,194769.388,188786.276,199281.904,198149.156
2023-05-22 20:00:00,203993.096,20,0,5,0,202640.414,193270.37,200836.572,198726.412
2023-05-22 21:00:00,205815.362,21,0,5,0,203993.096,197280.364,201233.821,199173.192
2023-05-22 22:00:00,208439.657,22,0,5,0,205815.362,202733.409,203231.4,199528.817
2023-05-22 23:00:00,206836.388,23,0,5,0,208439.657,201909.1,199936.352,199766.577
2023-05-23 00:00:00,204612.289,0,1,5,0,206836.388,197965.403,195461.27,199971.881
2023-05-23 01:00:00,200995.344,1,1,5,0,204612.289,193144.559,189928.081,200248.834
2023-05-23 02:00:00,195152.466,2,1,5,0,200995.344,187928.988,184447.87,200575.95
2023-05-23 03:00:00,190184.424,3,1,5,0,195152.466,183823.46,179462.895,200876.929
2023-05-23 04:00:00,187453.348,4,1,5,0,190184.424,181440.45,178045.162,201141.969
2023-05-23 05:00:00,187375.922,5,1,5,0,187453.348,181659.143,179998.179,201392.506
2023-05-23 06:00:00,186124.129,6,1,5,0,187375.922,181278.11,181536.922,201630.705
2023-05-23 07:00:00,187187.488,7,1,5,0,186124.129,183869.365,184105.746,201832.623
2023-05-23 08:00:00,192673.565,8,1,5,0,187187.488,190808.929,189667.981,201970.878
2023-05-23 09:00:00,202247.714,9,1,5,0,192673.565,200074.354,199177.93,202048.571
2023-05-23 10:00:00,209418.95,10,1,5,0,202247.714,206418.088,204848.924,202139.128
2023-05-23 11:00:00,213126.456,11,1,5,0,209418.95,211183.149,208053.946,202264.164
2023-05-23 12:00:00,215500.277,12,1,5,0,213126.456,213141.576,209492.886,202345.135
2023-05-23 13:00:00,216537.142,13,1,5,0,215500.277,213181.187,208801.281,202443.414
2023-05-23 14:00:00,219710.447,14,1,5,0,216537.142,219083.65,212080.045,202583.245
2023-05-23 15:00:00,219147.066,15,1,5,0,219710.447,218810.414,213401.875,202609.362
2023-05-23 16:00:00,209816.137,16,1,5,0,219147.066,212465.107,206004.992,202623.389
2023-05-23 17:00:00,196316.292,17,1,5,0,209816.137,200554.9,196756.35,202513.015
2023-05-23 18:00:00,190889.821,18,1,5,0,196316.292,194769.388,191778.349,202336.407
2023-05-23 19:00:00,197564.166,19,1,5,0,190889.821,202640.414,201863.352,202174.758
2023-05-23 20:00:00,200262.238,20,1,5,0,197564.166,203993.096,203313.09,201963.248
2023-05-23 21:00:00,200649.026,21,1,5,0,200262.238,205815.362,203935.266,201807.795
2023-05-23 22:00:00,205788.646,22,1,5,0,200649.026,208439.657,206208.701,201592.531
2023-05-23 23:00:00,202378.025,23,1,5,0,205788.646,206836.388,204141.993,201482.073
2023-05-24 00:00:00,196960.394,0,2,5,0,202378.025,204612.289,200836.952,201296.307
2023-05-24 01:00:00,190425.009,1,2,5,0,196960.394,200995.344,197465.874,200977.478
2023-05-24 02:00:00,184054.593,2,2,5,0,190425.009,195152.466,194539.515,200537.048
2023-05-24 03:00:00,179931.158,3,2,5,0,184054.593,190184.424,190835.25,200074.636
2023-05-24 04:00:00,177758.925,4,2,5,0,179931.158,187453.348,188664.2,199647.417
2023-05-24 05:00:00,178205.192,5,2,5,0,177758.925,187375.922,189612.857,199243.483
2023-05-24 06:00:00,177320.87,6,2,5,0,178205.192,186124.129,188339.905,198861.369
2023-05-24 07:00:00,179142.886,7,2,5,0,177320.87,187187.488,189940.08,198494.567
2023-05-24 08:00:00,186241.546,8,2,5,0,179142.886,192673.565,195410.27,198159.375
2023-05-24 09:00:00,196515.749,9,2,5,0,186241.546,202247.714,204183.07,197891.374
2023-05-24 10:00:00,200265.424,10,2,5,0,196515.749,209418.95,209260.357,197652.542
2023-05-24 11:00:00,203527.653,11,2,5,0,200265.424,213126.456,212309.075,197271.145
2023-05-24 12:00:00,204226.509,12,2,5,0,203527.653,215500.277,213645.27,196871.195
2023-05-24 13:00:00,205813.134,13,2,5,0,204226.509,216537.142,214061.354,196401.455
2023-05-24 14:00:00,209465.403,14,2,5,0,205813.134,219710.447,218824.537,195954.621
2023-05-24 15:00:00,208804.119,15,2,5,0,209465.403,219147.066,217641.763,195527.744
2023-05-24 16:00:00,200591.437,16,2,5,0,208804.119,209816.137,209160.494,195096.788
2023-05-24 17:00:00,191365.509,17,2,5,0,200591.437,196316.292,200073.448,194712.426
2023-05-24 18:00:00,187098.329,18,2,5,0,191365.509,190889.821,193898.104,194506.143
2023-05-24 19:00:00,196143.024,19,2,5,0,187098.329,197564.166,201316.563,194348.164
2023-05-24 20:00:00,196551.751,20,2,5,0,196143.024,200262.238,201112.896,194288.95
2023-05-24 21:00:00,195172.728,21,2,5,0,196551.751,200649.026,201399.736,194134.346
2023-05-24 22:00:00,197060.411,22,2,5,0,195172.728,205788.646,203732.007,193906.167
2023-05-24 23:00:00,194744.751,23,2,5,0,197060.411,202378.025,201395.7,193542.491
2023-05-25 00:00:00,188807.573,0,3,5,0,194744.751,196960.394,197165.153,193224.438
2023-05-25 01:00:00,183483.343,1,3,5,0,188807.573,190425.009,186446.842,192884.737
2023-05-25 02:00:00,178733.002,2,3,5,0,183483.343,184054.593,177770.653,192595.501
2023-05-25 03:00:00,174708.939,3,3,5,0,178733.002,179931.158,172629.38,192373.768
2023-05-25 04:00:00,173209.773,4,3,5,0,174708.939,177758.925,170115.807,192156.175
2023-05-25 05:00:00,174381.62,5,3,5,0,173209.773,178205.192,171757.938,191966.627
2023-05-25 06:00:00,173198.993,6,3,5,0,174381.62,177320.87,172305.432,191807.312
2023-05-25 07:00:00,174785.327,7,3,5,0,173198.993,179142.886,174136.179,191635.567
2023-05-25 08:00:00,179591.35,8,3,5,0,174785.327,186241.546,180479.235,191454.002
2023-05-25 09:00:00,190408.183,9,3,5,0,179591.35,196515.749,191206.82,191176.91
2023-05-25 10:00:00,197360.072,10,3,5,0,190408.183,200265.424,199624.507,190922.429
2023-05-25 11:00:00,201645.927,11,3,5,0,197360.072,203527.653,205834.053,190801.372
2023-05-25 12:00:00,201348.368,12,3,5,0,201645.927,204226.509,208312.519,190722.967
2023-05-25 13:00:00,198806.989,13,3,5,0,201348.368,205813.134,207522.225,190603.044
2023-05-25 14:00:00,201508.602,14,3,5,0,198806.989,209465.403,211407.409,190311.122
2023-05-25 15:00:00,201463.302,15,3,5,0,201508.602,208804.119,208997.836,189979.588
2023-05-25 16:00:00,193887.844,16,3,5,0,201463.302,200591.437,206299.159,189673.721
2023-05-25 17:00:00,183175.004,17,3,5,0,193887.844,191365.509,197087.426,189394.405
2023-05-25 18:00:00,179524.431,18,3,5,0,183175.004,187098.329,191701.067,189053.134
2023-05-25 19:00:00,186404.117,19,3,5,0,179524.431,196143.024,200069.943,188737.554
2023-05-25 20:00:00,185718.963,20,3,5,0,186404.117,196551.751,201830.255,188331.767
2023-05-25 21:00:00,183130.586,21,3,5,0,185718.963,195172.728,202267.297,187880.4
2023-05-25 22:00:00,185594.678,22,3,5,0,183130.586,197060.411,204444.598,187378.645
2023-05-25 23:00:00,183402.235,23,3,5,0,185594.678,194744.751,202015.434,186900.906
2023-05-26 00:00:00,177730.331,0,4,5,0,183402.235,188807.573,198768.032,186428.301
2023-05-26 01:00:00,171897.052,1,4,5,0,177730.331,183483.343,195600.891,185966.749
2023-05-26 02:00:00,166024.391,2,4,5,0,171897.052,178733.002,192256.826,185483.987
2023-05-26 03:00:00,162723.377,3,4,5,0,166024.391,174708.939,188987.923,184954.462
2023-05-26 04:00:00,161032.87,4,4,5,0,162723.377,173209.773,187467.803,184455.063
2023-05-26 05:00:00,163162.438,5,4,5,0,161032.87,174381.62,188096.151,183947.692
2023-05-26 06:00:00,165017.957,6,4,5,0,163162.438,173198.993,187429.16,183480.226
2023-05-26 07:00:00,167625.231,7,4,5,0,165017.957,174785.327,188256.767,183139.35
2023-05-26 08:00:00,171782.317,8,4,5,0,167625.231,179591.35,192826.438,182841.012
2023-05-26 09:00:00,180191.981,9,4,5,0,171782.317,190408.183,202415.749,182515.636
2023-05-26 10:00:00,184455.848,10,4,5,0,180191.981,197360.072,208496.488,182089.961
2023-05-26 11:00:00,187043.86,11,4,5,0,184455.848,201645.927,212808.808,181552.285
2023-05-26 12:00:00,188725.032,12,4,5,0,187043.86,201348.368,214319.881,180943.866
2023-05-26 13:00:00,187388.344,13,4,5,0,188725.032,198806.989,212245.161,180417.893
2023-05-26 14:00:00,193416.72,14,4,5,0,187388.344,201508.602,215250.936,179942.116
2023-05-26 15:00:00,195619.722,15,4,5,0,193416.72,201463.302,216133.395,179604.955
2023-05-26 16:00:00,190765.294,16,4,5,0,195619.722,193887.844,207863.862,179361.472
2023-05-26 17:00:00,181910.979,17,4,5,0,190765.294,183175.004,197800.709,179231.366
2023-05-26 18:00:00,177970.562,18,4,5,0,181910.979,179524.431,191532.959,179178.698
2023-05-26 19:00:00,187221.223,19,4,5,0,177970.562,186404.117,200254.958,179113.954
2023-05-26 20:00:00,188548.972,20,4,5,0,187221.223,185718.963,201553.408,179148.0
2023-05-26 21:00:00,189817.603,21,4,5,0,188548.972,183130.586,203736.699,179265.917
2023-05-26 22:00:00,193752.991,22,4,5,0,189817.603,185594.678,207491.114,179544.542
2023-05-26 23:00:00,192423.742,23,4,5,0,193752.991,183402.235,205563.941,179884.472
2023-05-27 00:00:00,187490.657,0,5,5,1,192423.742,177730.331,202317.47,180260.368
2023-05-27 01:00:00,181746.266,1,5,5,1,187490.657,171897.052,197857.834,180667.048
2023-05-27 02:00:00,176580.047,2,5,5,1,181746.266,166024.391,193143.425,181077.432
2023-05-27 03:00:00,172567.674,3,5,5,1,176580.047,162723.377,189581.269,181517.251
2023-05-27 04:00:00,170304.804,4,5,5,1,172567.674,161032.87,187435.021,181927.43
2023-05-27 05:00:00,169953.954,5,5,5,1,170304.804,163162.438,188394.888,182313.761
2023-05-27 06:00:00,168079.315,6,5,5,1,169953.954,165017.957,187207.643,182596.741
2023-05-27 07:00:00,166734.999,7,5,5,1,168079.315,167625.231,187293.612,182724.297
2023-05-27 08:00:00,167819.674,8,5,5,1,166734.999,171782.317,191854.315,182687.204
2023-05-27 09:00:00,174187.763,9,5,5,1,167819.674,180191.981,201153.145,182522.094
2023-05-27 10:00:00,179502.625,10,5,5,1,174187.763,184455.848,208047.532,182271.919
2023-05-27 11:00:00,182897.666,11,5,5,1,179502.625,187043.86,212308.882,182065.534
2023-05-27 12:00:00,184511.733,12,5,5,1,182897.666,188725.032,213948.651,181892.776
2023-05-27 13:00:00,184846.51,13,5,5,1,184511.733,187388.344,213059.224,181717.222
2023-05-27 14:00:00,188870.685,14,5,5,1,184846.51,193416.72,216161.194,181611.312
2023-05-27 15:00:00,191081.735,15,5,5,1,188870.685,195619.722,215852.59,181421.894
2023-05-27 16:00:00,188030.329,16,5,5,1,191081.735,190765.294,209364.795,181232.811
2023-05-27 17:00:00,181566.705,17,5,5,1,188030.329,181910.979,199237.775,181118.855
2023-05-27 18:00:00,178816.826,18,5,5,1,181566.705,177970.562,193435.992,181104.51
2023-05-27 19:00:00,187975.904,19,5,5,1,178816.826,187221.223,202257.411,181139.771
2023-05-27 20:00:00,190354.55,20,5,5,1,187975.904,188548.972,204179.045,181171.216
2023-05-27 21:00:00,191372.812,21,5,5,1,190354.55,189817.603,205850.038,181246.448
2023-05-27 22:00:00,193780.87,22,5,5,1,191372.812,193752.991,210739.622,181311.249
2023-05-27 23:00:00,192583.595,23,5,5,1,193780.87,192423.742,209479.846,181312.41
2023-05-28 00:00:00,188208.265,0,6,5,1,192583.595,187490.657,205712.391,181319.071
2023-05-28 01:00:00,183031.446,1,6,5,1,188208.265,181746.266,200885.58,181348.971
2023-05-28 02:00:00,178762.625,2,6,5,1,183031.446,176580.047,196476.671,181402.52
2023-05-28 03:00:00,174593.677,3,6,5,1,178762.625,172567.674,192603.148,181493.461
2023-05-28 04:00:00,172888.954,4,6,5,1,174593.677,170304.804,190310.729,181577.878
2023-05-28 05:00:00,172925.054,5,6,5,1,172888.954,169953.954,189412.445,181685.551
2023-05-28 06:00:00,169907.542,6,6,5,1,172925.054,168079.315,185997.637,181809.347
2023-05-28 07:00:00,170289.364,7,6,5,1,169907.542,166734.999,185017.451,181885.523
2023-05-28 08:00:00,172340.051,8,6,5,1,170289.364,167819.674,187386.655,182033.621
2023-05-28 09:00:00,177621.32,9,6,5,1,172340.051,174187.763,193004.047,182221.97
2023-05-28 10:00:00,181735.035,10,6,5,1,177621.32,179502.625,197050.64,182365.035
2023-05-28 11:00:00,185200.569,11,6,5,1,181735.035,182897.666,200885.834,182458.052
2023-05-28 12:00:00,184365.429,12,6,5,1,185200.569,184511.733,202122.998,182554.007
2023-05-28 13:00:00,183453.492,13,6,5,1,184365.429,184846.51,202638.975,182547.91
2023-05-28 14:00:00,185831.516,14,6,5,1,183453.492,188870.685,206238.965,182489.868
2023-05-28 15:00:00,183539.108,15,6,5,1,185831.516,191081.735,204170.985,182363.236
2023-05-28 16:00:00,176340.434,16,6,5,1,183539.108,188030.329,195685.38,182048.96
2023-05-28 17:00:00,167830.357,17,6,5,1,176340.434,181566.705,185386.13,181561.881
2023-05-28 18:00:00,166888.478,18,6,5,1,167830.357,178816.826,181195.063,180989.533
2023-05-28 19:00:00,177357.782,19,6,5,1,166888.478,187975.904,188786.276,180492.519
2023-05-28 20:00:00,179695.847,20,6,5,1,177357.782,190354.55,193270.37,180050.097
2023-05-28 21:00:00,181043.413,21,6,5,1,179695.847,191372.812,197280.364,179605.984
2023-05-28 22:00:00,183633.445,22,6,5,1,181043.413,193780.87,202733.409,179175.593
2023-05-28 23:00:00,183576.311,23,6,5,1,183633.445,192583.595,201909.1,178752.783
2023-05-29 00:00:00,178926.64,0,0,5,0,183576.311,188208.265,197965.403,178377.48
2023-05-29 01:00:00,173295.173,1,0,5,0,178926.64,183031.446,193144.559,177990.745
2023-05-29 02:00:00,168509.994,2,0,5,0,173295.173,178762.625,187928.988,177585.067
2023-05-29 03:00:00,164840.553,3,0,5,0,168509.994,174593.677,183823.46,177157.874
2023-05-29 04:00:00,163842.441,4,0,5,0,164840.553,172888.954,181440.45,176751.494
2023-05-29 05:00:00,164954.117,5,0,5,0,163842.441,172925.054,181659.143,176374.556
2023-05-29 06:00:00,164688.95,6,0,5,0,164954.117,169907.542,181278.11,176042.434
2023-05-29 07:00:00,167407.469,7,0,5,0,164688.95,170289.364,183869.365,175824.992
2023-05-29 08:00:00,174106.231,8,0,5,0,167407.469,172340.051,190808.929,175704.914
2023-05-29 09:00:00,184184.819,9,0,5,0,174106.231,177621.32,200074.354,175778.504
2023-05-29 10:00:00,192326.356,10,0,5,0,184184.819,181735.035,206418.088,176051.983
2023-05-29 11:00:00,197178.532,11,0,5,0,192326.356,185200.569,211183.149,176493.289
2023-05-29 12:00:00,198920.655,12,0,5,0,197178.532,184365.429,213141.576,176992.37
2023-05-29 13:00:00,198310.274,13,0,5,0,198920.655,183453.492,213181.187,177598.838
2023-05-29 14:00:00,200436.309,14,0,5,0,198310.274,185831.516,219083.65,178217.871
2023-05-29 15:00:00,196688.99,15,0,5,0,200436.309,183539.108,218810.414,178826.404
2023-05-29 16:00:00,190138.681,16,0,5,0,196688.99,176340.434,212465.107,179374.315
2023-05-29 17:00:00,182929.76,17,0,5,0,190138.681,167830.357,200554.9,179949.242
2023-05-29 18:00:00,179628.739,18,0,5,0,182929.76,166888.478,194769.388,180578.384
2023-05-29 19:00:00,187729.751,19,0,5,0,179628.739,177357.782,202640.414,181109.228
2023-05-29 20:00:00,188845.946,20,0,5,0,187729.751,179695.847,203993.096,181541.394
2023-05-29 21:00:00,189098.662,21,0,5,0,188845.946,181043.413,205815.362,181922.648
2023-05-29 22:00:00,191851.836,22,0,5,0,189098.662,183633.445,208439.657,182258.283
2023-05-29 23:00:00,190248.208,23,0,5,0,191851.836,183576.311,206836.388,182600.716
2023-05-30 00:00:00,186865.84,0,1,5,0,190248.208,178926.64,204612.289,182878.712
2023-05-30 01:00:00,182792.802,1,1,5,0,186865.84,173295.173,200995.344,183209.512
2023-05-30 02:00:00,179295.877,2,1,5,0,182792.802,168509.994,195152.466,183605.246
2023-05-30 03:00:00,174957.348,3,1,5,0,179295.877,164840.553,190184.424,184054.658
2023-05-30 04:00:00,173028.457,4,1,5,0,174957.348,163842.441,187453.348,184476.191
2023-05-30 05:00:00,172052.502,5,1,5,0,173028.457,164954.117,187375.922,184858.942
2023-05-30 06:00:00,170106.136,6,1,5,0,172052.502,164688.95,186124.129,185154.708
2023-05-30 07:00:00,171121.135,7,1,5,0,170106.136,167407.469,187187.488,185380.424
2023-05-30 08:00:00,176855.044,8,1,5,0,171121.135,174106.231,192673.565,185535.16
2023-05-30 09:00:00,185205.168,9,1,5,0,176855.044,184184.819,202247.714,185649.694
2023-05-30 10:00:00,190837.669,10,1,5,0,185205.168,192326.356,209418.95,185692.209
2023-05-30 11:00:00,193517.522,11,1,5,0,190837.669,197178.532,213126.456,185630.18
2023-05-30 12:00:00,191421.031,12,1,5,0,193517.522,198920.655,215500.277,185477.638
2023-05-30 13:00:00,191776.658,13,1,5,0,191421.031,198310.274,216537.142,185165.154
2023-05-30 14:00:00,194247.802,14,1,5,0,191776.658,200436.309,219710.447,184892.92
2023-05-30 15:00:00,194746.273,15,1,5,0,194247.802,196688.99,219147.066,184635.065
2023-05-30 16:00:00,189520.9,16,1,5,0,194746.273,190138.681,209816.137,184554.119
2023-05-30 17:00:00,181330.895,17,1,5,0,189520.9,182929.76,196316.292,184528.378
2023-05-30 18:00:00,177555.01,18,1,5,0,181330.895,179628.739,190889.821,184461.758
2023-05-30 19:00:00,184938.63,19,1,5,0,177555.01,187729.751,197564.166,184375.353
2023-05-30 20:00:00,187522.287,20,1,5,0,184938.63,188845.946,200262.238,184259.056
2023-05-30 21:00:00,189001.402,21,1,5,0,187522.287,189098.662,200649.026,184203.904
2023-05-30 22:00:00,191902.691,22,1,5,0,189001.402,191851.836,205788.646,184199.851
2023-05-30 23:00:00,190085.639,23,1,5,0,191902.691,190248.208,202378.025,184201.97
2023-05-31 00:00:00,186289.832,0,2,5,0,190085.639,186865.84,196960.394,184195.197
2023-05-31 01:00:00,181623.139,1,2,5,0,186289.832,182792.802,190425.009,184171.196
2023-05-31 02:00:00,176755.081,2,2,5,0,181623.139,179295.877,184054.593,184122.46
2023-05-31 03:00:00,173027.264,3,2,5,0,176755.081,174957.348,179931.158,184016.594
2023-05-31 04:00:00,171164.428,4,2,5,0,173027.264,173028.457,177758.925,183936.174
2023-05-31 05:00:00,170818.409,5,2,5,0,171164.428,172052.502,178205.192,183858.506
